word,type
竊聽,neg
竊國,neg
竊奪,neg
竊據,neg
竊案,neg
竊竊,neg
竊賊,neg
窄小,neg
窄狹,neg
窯子,neg
窒息,neg
窖藏,neg
窘促,neg
窘況,neg
窘境,neg
窘迫,neg
竄擾,neg
竄改,neg
竄犯,neg
竄逃,neg
窩主,neg
窩囊,neg
窩巢,neg
窩工,neg
窩心,neg
窩憋,neg
窩氣,neg
窩火,neg
窩點,neg
窩藏,neg
窩贓,neg
窟宅,neg
窟穴,neg
窟窿,neg
窠臼,neg
窺伺,neg
窺探,neg
窺測,neg
窺視,neg
窳劣,neg
窳惰,neg
窳敗,neg
立誓,neg
豎子,neg
豎線,neg
站票,neg
競爭,neg
竟敢,neg
竭蹶,neg
端端,neg
笑柄,neg
笑話,neg
笑罵,neg
筆錄,neg
筆算,neg
笨伯,neg
笨手,neg
笨拙,neg
笨豬,neg
笨腳,neg
笨蛋,neg
笨重,neg
籠絡,neg
籠統,neg
等外,neg
筋疲,neg
策劃,neg
策動,neg
篩糠,neg
簡單,neg
簡慢,neg
簡陋,neg
算了,neg
算啥,neg
算帳,neg
算計,neg
算賬,neg
管制,neg
管我,neg
管管,neg
管見,neg
管轄,neg
箭豬,neg
篡位,neg
篡國,neg
篡奪,neg
篡改,neg
篡權,neg
篾片,neg
簧鼓,neg
簸弄,neg
簸蕩,neg
米訓,neg
類別,neg
類型,neg
粉好,neg
粉屌,neg
粉瘤,neg
粉碎,neg
粉飾,neg
粗俗,neg
粗制,neg
粗劣,neg
粗鹵,neg
粗口,neg
粗心,neg
粗拉,neg
粗拙,neg
粗暴,neg
粗活,neg
粗淺,neg
粗浮,neg
粗獷,neg
粗率,neg
粗略,neg
粗疏,neg
粗笨,neg
粗糙,neg
粗莽,neg
粗蠻,neg
粗話,neg
粗鄙,neg
粗重,neg
粗野,neg
粗陋,neg
粗魯,neg
糞土,neg
糞坑,neg
糞尿,neg
糧餉,neg
精當,neg
糊弄,neg
糊涂,neg
糖彈,neg
糜爛,neg
糜費,neg
糟害,neg
糟心,neg
糟報,neg
糟改,neg
糟朽,neg
糟爛,neg
糟粕,neg
糟糕,neg
糟糠,neg
糟踐,neg
糟踏,neg
糟蹋,neg
糟透,neg
糨糊,neg
系念,neg
系縛,neg
紊亂,neg
素質,neg
索價,neg
索要,neg
索賄,neg
緊張,neg
緊急,neg
緊拉,neg
緊拖,neg
緊縮,neg
緊迫,neg
紫癜,neg
累人,neg
累卵,neg
累垮,neg
累死,neg
累活,neg
累累,neg
累贅,neg
絮叨,neg
絮煩,neg
絮絮,neg
絮聒,neg
絮語,neg
繁亂,neg
繁冗,neg
繁復,neg
繁忙,neg
繁雜,neg
繁瑣,neg
繁縟,neg
繁蕪,neg
繁言,neg
繁難,neg
糾合,neg
糾紛,neg
糾結,neg
糾纏,neg
糾集,neg
紅燈,neg
紅眼,neg
紅線,neg
紅臉,neg
纖弱,neg
約束,neg
級差,neg
紀要,neg
純音,neg
紕漏,neg
紕繆,neg
納賄,neg
納悶,neg
縱容,neg
縱恿,neg
縱情,neg
縱欲,neg
縱火,neg
紛亂,neg
紛爭,neg
紛擾,neg
紛雜,neg
紛紜,neg
紙錢,neg
紋裂,neg
紡機,neg
線板,neg
細弱,neg
細瘦,neg
細菌,neg
終了,neg
終止,neg
絆倒,neg
經心,neg
綁匪,neg
綁架,neg
綁票,neg
結仇,neg
結伙,neg
結合,neg
結局,neg
結巴,neg
結怨,neg
結疤,neg
結痂,neg
結症,neg
結膜,neg
結節,neg
結轉,neg
繞遠,neg
給水,neg
絕交,neg
絕境,neg
絕壁,neg
絕情,neg
絕望,neg
絕症,neg
絕緣,neg
絕食,neg
絞刑,neg
絞手,neg
絞殺,neg
絞死,neg
絞痛,neg
統共,neg
絛虫,neg
緒論,neg
續期,neg
繃著,neg
繃緊,neg
繃臉,neg
緩慢,neg
編派,neg
編譯,neg
編造,neg
纏住,neg
纏手,neg
纏擾,neg
纏磨,neg
纏結,neg
纏繞,neg
纏身,neg
縮減,neg
縮回,neg
縮小,neg
縮手,neg
縮水,neg
繆說,neg
繚亂,neg
缺乏,neg
缺失,neg
缺少,neg
缺席,neg
缺德,neg
缺憾,neg
缺損,neg
缺欠,neg
缺氧,neg
缺點,neg
缺血,neg
缺課,neg
缺陷,neg
罅漏,neg
罅隙,neg
網申,neg
網羅,neg
罔顧,neg
羅唆,neg
羅嗦,neg
罰款,neg
罰金,neg
罷休,neg
罷免,neg
罷工,neg
罷市,neg
罷手,neg
罷職,neg
罷課,neg
罷黜,neg
罪人,neg
罪名,neg
罪咎,neg
罪孽,neg
罪尤,neg
罪惡,neg
罪情,neg
罪愆,neg
罪犯,neg
罪狀,neg
罪行,neg
罪証,neg
罪責,neg
罪過,neg
罪跡,neg
罪魁,neg
置疑,neg
置辯,neg
署理,neg
羈勒,neg
羈絆,neg
羔子,neg
羞於,neg
羞人,neg
羞怯,neg
羞惡,neg
羞惱,neg
羞慚,neg
羞憤,neg
羞愧,neg
羞澀,neg
羞窘,neg
羞恥,neg
羞臊,neg
羞赧,neg
羞辱,neg
羨慕,neg
群毆,neg
群氓,neg
羼雜,neg
翻供,neg
翻倒,neg
翻天,neg
翻悔,neg
翻找,neg
翻滾,neg
翻版,neg
翻胃,neg
翻臉,neg
翻騰,neg
翻船,neg
翻車,neg
老到,neg
老娘,neg
老子,neg
老巢,neg
老年,neg
老扣,neg
老早,neg
老朽,neg
老死,neg
老母,neg
老派,neg
老猴,neg
老珠,neg
老相,neg
老窩,neg
老粗,neg
老練,neg
老臉,neg
老調,neg
老趕,neg
老辣,neg
老饕,neg
老馬,neg
老鼠,neg
考勤,neg
考卷,neg
考科,neg
而家,neg
而我,neg
耍奸,neg
耍子,neg
耍弄,neg
耍我,neg
耍橫,neg
耍滑,neg
耍狠,neg
耍笑,neg
耍色,neg
耍賤,neg
耍賴,neg
耍錢,neg
耗盡,neg
耗損,neg
耗電,neg
耗神,neg
耗竭,neg
耗費,neg
耳塞,neg
耳屎,neg
耳熱,neg
耳科,neg
耳背,neg
耳膜,neg
耳鳴,neg
聳人,neg
聳肩,neg
恥笑,neg
恥辱,neg
恥骨,neg
耽擱,neg
耽誤,neg
聒噪,neg
聒耳,neg
聯合,neg
聯絡,neg
聚斂,neg
肅殺,neg
肆意,neg
肆擾,neg
肆虐,neg
肆行,neg
肇事,neg
肇禍,neg
肉欲,neg
肉赤,neg
肉麻,neg
肋脦,neg
肋骨,neg
肌腱,neg
肏你,neg
肓干,neg
肚子,neg
肚爛,neg
肝火,neg
肝素,neg
腸子,neg
腸斷,neg
腸炎,neg
腸胃,neg
腸虫,neg
股匪,neg
股息,neg
肢解,neg
膚泛,neg
膚淺,neg
肥大,neg
肥肉,neg
肥胖,neg
骯臟,neg
骯髒,neg
肺泡,neg
肺炎,neg
肺病,neg
肺癆,neg
肺癌,neg
腫大,neg
腫痛,neg
腫瘤,neg
腫脹,neg
脹大,neg
脅從,neg
脅持,neg
脅迫,neg
胃炎,neg
胃病,neg
胃酸,neg
胃鏡,neg
膽大,neg
膽寒,neg
膽小,neg
膽怯,neg
膽敢,neg
膽汁,neg
背書,neg
背井,neg
背令,neg
背信,neg
背債,neg
背興,neg
背叛,neg
背咽,neg
背棄,neg
背悔,neg
背時,neg
背氣,neg
背理,neg
背離,neg
背約,neg
背脊,neg
背謬,neg
背貨,neg
背運,neg
背馳,neg
胖子,neg
胡亂,neg
胡匪,neg
胡扯,neg
胡搞,neg
胡編,neg
胡謅,neg
胡話,neg
胯骨,neg
胰見,neg
胳膊,neg
胳臂,neg
胸椎,neg
胸腔,neg
能否,neg
能教,neg
脂肪,neg
脆弱,neg
脈象,neg
脊椎,neg
臟亂,neg
臟字,neg
臟污,neg
臟話,neg
腦殼,neg
腦子,neg
腦殘,neg
腦汁,neg
腦漿,neg
腦瘤,neg
腦筋,neg
腦袋,neg
腦門,neg
膿包,neg
膿腫,neg
膿血,neg
脖子,neg
腳心,neg
腳背,neg
腳行,neg
腳趾,neg
腳踝,neg
腳踢,neg
腳骨,neg
脫口,neg
脫水,neg
脫漏,neg
脫班,neg
脫離,neg
脫肛,neg
脫膠,neg
脫臼,neg
脫節,neg
脫落,neg
脫誤,neg
脫軌,neg
脫逃,neg
脫靶,neg
臉子,neg
臉色,neg
脾氣,neg
腐化,neg
腐壞,neg
腐惡,neg
腐舊,neg
腐朽,neg
腐爛,neg
腐肉,neg
腐臭,neg
腐蝕,neg
腐敗,neg
腕骨,neg
腥膻,neg
腥臊,neg
腥臭,neg
腮腺,neg
腰斬,neg
腰杆,neg
腰椎,neg
腹瀉,neg
腹痛,neg
腹腔,neg
腹誹,neg
膩人,neg
膩味,neg
膩歪,neg
膩煩,neg
腼腆,neg
腿子,neg
膀胱,neg
膈應,neg
膏藥,neg
膝頭,neg
膝蓋,neg
臃腫,neg
臆斷,neg
臆測,neg
臆見,neg
臆說,neg
臆造,neg
臊氣,neg
臣服,neg
自專,neg
自任,neg
自佑,neg
自作,neg
自傲,neg
自刎,neg
自卑,neg
自危,neg
自吹,neg
自命,neg
自咎,neg
自大,neg
自夸,neg
自封,neg
自盡,neg
自居,neg
自棄,neg
自憐,neg
自怨,neg
自恃,neg
自戀,neg
自慰,neg
自擾,neg
自找,neg
自是,neg
自殺,neg
自欺,neg
自求,neg
自滿,neg
自炫,neg
自焚,neg
自燃,neg
自疚,neg
自私,neg
自稱,neg
自縛,neg
自縊,neg
自虐,neg
自視,neg
自認,neg
自詡,neg
自負,neg
自責,neg
自閉,neg
自餒,neg
自首,neg
臭事,neg
臭名,neg
臭味,neg
臭嘴,neg
臭屁,neg
臭棋,neg
臭氣,neg
臭狗,neg
臭美,neg
臭臉,neg
臭虫,neg
臭話,neg
臭酸,neg
臭罵,neg
至好,neg
至毒,neg
致使,neg
致命,neg
致歉,neg
致死,neg
致畸,neg
臼齒,neg
輿台,neg
舌頭,neg
舌根,neg
舌癌,neg
舌音,neg
舍棄,neg
舛訛,neg
舛誤,neg
舛錯,neg
舞弊,neg
航叔,neg
航班,neg
航管,neg
良鄉,neg
良方,neg
良知,neg
良策,neg
良藥,neg
艱危,neg
艱巨,neg
艱澀,neg
艱苦,neg
艱難,neg
色弱,neg
色情,neg
色欲,neg
色狼,neg
色盲,neg
色素,neg
色魔,neg
艷情,neg
藝勝,neg
節奏,neg
節食,neg
蕪劣,neg
蕪雜,neg
蕪鄙,neg
芟荑,neg
花頭,neg
花心,neg
花槍,neg
花樣,neg
花痴,neg
花著,neg
花腔,neg
花色,neg
蒼涼,neg
蒼白,neg
苗節,neg
苛刻,neg
苛察,neg
苛待,neg
苛政,neg
苛雜,neg
苛求,neg
苛責,neg
苟合,neg
苟活,neg
苦事,neg
苦力,neg
苦味,neg
苦命,neg
苦境,neg
苦處,neg
苦頭,neg
苦工,neg
苦差,neg
苦干,neg
苦役,neg
苦心,neg
苦惱,neg
苦果,neg
苦楚,neg
苦活,neg
苦海,neg
苦澀,neg
苦痛,neg
苦膽,neg
苦臉,neg
苦苦,neg
苦逼,neg
苦悶,neg
苦難,neg
苯環,neg
茅坑,neg
繭子,neg
茫然,neg
草包,neg
草寇,neg
草擬,neg
草率,neg
草繩,neg
草芥,neg
草草,neg
草荒,neg
草菅,neg
草野,neg
草雞,neg
荏弱,neg
荒亂,neg
荒僻,neg
荒涼,neg
荒唐,neg
荒地,neg
荒寂,neg
荒年,neg
荒廢,neg
荒歉,neg
荒淫,neg
荒疏,neg
荒瘠,neg
荒蕪,neg
荒蠻,neg
荒誕,neg
荒謬,neg
荒郊,neg
荒野,neg
蕩婦,neg
熒惑,neg
藥力,neg
藥單,neg
藥味,neg
藥效,neg
藥水,neg
藥片,neg
藥理,neg
藥疹,neg
藥費,neg
藥都,neg
荷荷,neg
荼毒,neg
莫名,neg
莽撞,neg
菌落,neg
菜色,neg
菜鳥,neg
萎縮,neg
萎靡,neg
營私,neg
蕭條,neg
落下,neg
落伍,neg
落體,neg
落入,neg
落後,neg
落套,neg
落寞,neg
落差,neg
落幕,neg
落拓,neg
落枕,neg
落果,neg
落架,neg
落淚,neg
落漠,neg
落空,neg
落網,neg
落荒,neg
落選,neg
落難,neg
落馬,neg
落魄,neg
葊陋,neg
葬身,neg
葬送,neg
蒙事,neg
蒙冤,neg
蒙受,neg
蒙哄,neg
蒙蔽,neg
蒙騙,neg
蒲地,neg
蒸籠,neg
蓄意,neg
蓄謀,neg
蓬亂,neg
蔑稱,neg
蔑視,neg
蔓延,neg
蔓生,neg
蔽塞,neg
蔽政,neg
薄地,neg
薄幸,neg
薄弱,neg
薄情,neg
藏刀,neg
藏奸,neg
藐小,neg
藐視,neg
藿香,neg
虎穴,neg
虎背,neg
虎視,neg
虎骨,neg
虐待,neg
虐戀,neg
虐政,neg
虐殺,neg
虛偽,neg
虛假,neg
虛華,neg
虛名,neg
虛夸,neg
虛妄,neg
虛幻,neg
虛度,neg
虛張,neg
虛弱,neg
虛怯,neg
虛懸,neg
虛驚,neg
虛報,neg
虛擬,neg
虛擲,neg
虛無,neg
虛構,neg
虛汗,neg
虛浮,neg
虛火,neg
虛矯,neg
虛空,neg
虛胖,neg
虛脫,neg
虛榮,neg
虛言,neg
虛設,neg
虛詐,neg
虛話,neg
虛誑,neg
虛謊,neg
虛造,neg
虛飾,neg
虛驕,neg
虫卵,neg
虫子,neg
虫害,neg
虫災,neg
虫牙,neg
虱子,neg
蝕壞,neg
蝕本,neg
螞蟥,neg
蚊子,neg
蚊帳,neg
蚊香,neg
蠶食,neg
蚜虫,neg
蛀壞,neg
蛀牙,neg
蛀虫,neg
蛀蝕,neg
蛀齒,neg
蛆虫,neg
蛇頭,neg
蛇蠍,neg
蠱惑,neg
蛋疼,neg
蠻勇,neg
蠻夷,neg
蠻干,neg
蠻悍,neg
蠻橫,neg
蠻纏,neg
蠻荒,neg
蛾子,neg
蜂擁,neg
蜃景,neg
蜈蚣,neg
蛻化,neg
蛻皮,neg
蜚語,neg
蠟黃,neg
蟊賊,neg
蟑螂,neg
蠕動,neg
蠕虫,neg
蠕蠕,neg
蠢舉,neg
蠢事,neg
蠢人,neg
蠢動,neg
蠢呆,neg
蠢女,neg
蠢婦,neg
蠢才,neg
蠢材,neg
蠢斃,neg
蠢牛,neg
蠢男,neg
蠢笨,neg
蠢翻,neg
蠢蛋,neg
蠢蠢,neg
蠢話,neg
蠢貨,neg
蠢驢,neg
蠹弊,neg
蠹虫,neg
血書,neg
血印,neg
血口,neg
血塊,neg
血崩,neg
血暈,neg
血案,neg
血水,neg
血汗,neg
血泊,neg
血泡,neg
血淚,neg
血流,neg
血漬,neg
血痕,neg
血盆,neg
血肉,neg
血腥,neg
血跡,neg
行佐,neg
行凶,neg
行刺,neg
行好,neg
行徑,neg
行清,neg
行竊,neg
行賄,neg
行路,neg
行雷,neg
行騙,neg
銜冤,neg
銜恨,neg
補修,neg
補救,neg
補正,neg
補牙,neg
補票,neg
補繳,neg
補考,neg
補課,neg
補選,neg
表功,neg
表格,neg
衰亡,neg
衰減,neg
衰弱,neg
衰微,neg
衰替,neg
衰朽,neg
衰竭,neg
衰老,neg
衰萎,neg
衰落,neg
衰敗,neg
衰退,neg
衰頹,neg
衷曲,neg
袍哥,neg
袒護,neg
被俘,neg
被動,neg
被佔,neg
被告,neg
被頭,neg
被害,neg
被當,neg
被打,neg
被控,neg
被盜,neg
被瞞,neg
被迫,neg
被面,neg
被騙,neg
襲擊,neg
襲取,neg
裁判,neg
裁處,neg
裁汰,neg
裂口,neg
裂開,neg
裂痕,neg
裂縫,neg
裂隙,neg
裝作,neg
裝佯,neg
裝假,neg
裝做,neg
裝傻,neg
裝屎,neg
裝熊,neg
裝相,neg
裝腔,neg
裝蒜,neg
裙帶,neg
裸照,neg
裹亂,neg
裹挾,neg
裹脅,neg
褊急,neg
褊狹,neg
褒貶,neg
襤褸,neg
西崽,neg
西經,neg
西藥,neg
要人,neg
要沖,neg
要吐,neg
要命,neg
要塞,neg
要害,neg
要挾,neg
要死,neg
要求,neg
要犯,neg
要略,neg
要緊,neg
要飯,neg
覆亡,neg
覆沒,neg
覆滅,neg
覆轍,neg
見怪,neg
見罪,neg
見鬼,neg
規避,neg
視唱,neg
覬覦,neg
觖望,neg
解一,neg
解人,neg
解體,neg
解又,neg
解成,neg
解我,neg
解救,neg
解有,neg
解氣,neg
解甘,neg
解痛,neg
解約,neg
解聘,neg
解雇,neg
觸及,neg
觸怒,neg
觸犯,neg
觸目,neg
觸礁,neg
言而,neg
詈罵,neg
誓死,neg
警告,neg
警惕,neg
警報,neg
警鈴,neg
計策,neg
計謀,neg
計較,neg
訂正,neg
訃告,neg
認命,neg
認頭,neg
認罪,neg
認輸,neg
譏刺,neg
譏嘲,neg
譏笑,neg
譏訕,neg
譏諷,neg
譏誚,neg
討債,neg
討厭,neg
討好,neg
討嫌,neg
讓渡,neg
訕笑,neg
訕臉,neg
訕訕,neg
訓仲,neg
訓佐,neg
訓吾,neg
訓戒,neg
訓斥,neg
訓訓,neg
訓誡,neg
議論,neg
記仇,neg
記名,neg
記性,neg
記恨,neg
諱言,neg
訝異,neg
訝然,neg
訛傳,neg
訛脫,neg
訛舛,neg
訛詐,neg
訛誤,neg
訛謬,neg
訛賴,neg
論爭,neg
論調,neg
論述,neg
諷刺,neg
諷剌,neg
設伏,neg
評理,neg
詛咒,neg
詛罵,neg
詐唬,neg
詐死,neg
詐騙,neg
訴苦,neg
診室,neg
診病,neg
詆毀,neg
詞形,neg
詞性,neg
譯音,neg
誆騙,neg
試卷,neg
試圖,neg
試表,neg
試問,neg
詰難,neg
誅戮,neg
誅求,neg
誅滅,neg
誅除,neg
話本,neg
話柄,neg
詬病,neg
詬罵,neg
詭密,neg
詭異,neg
詭秘,neg
詭計,neg
詭詐,neg
詭誕,neg
詭譎,neg
詭辯,neg
該死,neg
該罰,neg
詫異,neg
詫愕,neg
诪張,neg
誣告,neg
誣害,neg
誣枉,neg
誣栽,neg
誣罔,neg
誣蔑,neg
誣賴,neg
誣陷,neg
語塞,neg
語態,neg
語法,neg
語用,neg
語病,neg
誚呵,neg
誤事,neg
誤人,neg
誤會,neg
誤傳,neg
誤傷,neg
誤入,neg
誤判,neg
誤區,neg
誤場,neg
誤導,neg
誤工,neg
誤差,neg
誤期,neg
誤殺,neg
誤點,neg
誤用,neg
誤解,neg
誤認,neg
誤車,neg
誘使,neg
誘入,neg
誘發,neg
誘奸,neg
誘導,neg
誘惑,neg
誘拐,neg
誘捕,neg
誘脅,neg
誘致,neg
誘獲,neg
誘餌,neg
誘騙,neg
誑話,neg
誑語,neg
說不,neg
說嘴,neg
說頭,neg
說媒,neg
說客,neg
說情,neg
說教,neg
說夢,neg
說理,neg
說者,neg
說謊,neg
請假,neg
請罪,neg
請問,neg
請降,neg
讀音,neg
誹謗,neg
課刑,neg
課改,neg
課表,neg
課課,neg
調停,neg
調取,neg
調唆,neg
調頭,neg
調情,neg
調戲,neg
調撥,neg
調皮,neg
調笑,neg
諂媚,neg
諂笑,neg
諂諛,neg
諒解,neg
謀劃,neg
謀反,neg
謀害,neg
謀得,neg
謀殺,neg
謀略,neg
謀私,neg
謀陷,neg
謊報,neg
謊言,neg
謊話,neg
諧音,neg
讒佞,neg
讒害,neg
讒言,neg
謝絕,neg
謝罪,neg
謠傳,neg
謠言,neg
謠諑,neg
謗書,neg
謗毀,neg
謗議,neg
謾罵,neg
謫居,neg
謬種,neg
謬見,neg
謬論,neg
謬誤,neg
謬說,neg
謬錯,neg
讕言,neg
譎詐,neg
譴責,neg
谷底,neg
谷種,neg
豢養,neg
豪侈,neg
豪奪,neg
豪強,neg
豪橫,neg
豪紳,neg
豺狼,neg
負三,neg
負於,neg
負五,neg
負傷,neg
負債,neg
負值,neg
負號,neg
負屈,neg
負心,neg
負擔,neg
負數,neg
負極,neg
負氣,neg
負疚,neg
負約,neg
負罪,neg
負荷,neg
負隅,neg
負面,neg
財迷,neg
責備,neg
責怨,neg
責怪,neg
責斥,neg
責罰,neg
責問,neg
責難,neg
責罵,neg
賢珠,neg
敗亡,neg
敗仗,neg
敗俗,neg
敗興,neg
敗兵,neg
敗軍,neg
敗北,neg
敗葉,neg
敗壞,neg
敗子,neg
敗家,neg
敗將,neg
敗局,neg
敗德,neg
敗筆,neg
敗類,neg
敗絮,neg
敗績,neg
敗胃,neg
敗草,neg
敗落,neg
敗訴,neg
敗謝,neg
敗退,neg
敗陣,neg
敗露,neg
賬單,neg
賬本,neg
賬目,neg
貨場,neg
貨損,neg
貨色,neg
質疑,neg
質量,neg
質問,neg
販假,neg
販子,neg
販毒,neg
販私,neg
販黃,neg
貪吃,neg
貪嘴,neg
貪圖,neg
貪墨,neg
貪婪,neg
貪官,neg
貪小,neg
貪得,neg
貪心,neg
貪念,neg
貪杯,neg
貪欲,neg
貪求,neg
貪污,neg
貪生,neg
貪臟,neg
貪腐,neg
貪色,neg
貪財,neg
貪賄,neg
貪贓,neg
貧乏,neg
貧嘴,neg
貧困,neg
貧弱,neg
貧氣,neg
貧瘠,neg
貧窮,neg
貧苦,neg
貧賤,neg
貶低,neg
貶值,neg
貶抑,neg
貶損,neg
貶斥,neg
貶職,neg
貶謫,neg
貶責,neg
貶黜,neg
購銷,neg
貳心,neg
貳臣,neg
賤人,neg
賤命,neg
賤役,neg
賤招,neg
賤民,neg
賤種,neg
賤視,neg
賤貨,neg
貼膏,neg
貼金,neg
貸方,neg
貿然,neg
費事,neg
費力,neg
費勁,neg
費心,neg
費時,neg
費神,neg
費解,neg
費錢,neg
貽害,neg
貽誤,neg
賊人,neg
賊巢,neg
賊心,neg
賊眼,neg
賊窩,neg
賊臟,neg
賊船,neg
賊贓,neg
賄款,neg
賄賂,neg
賄選,neg
賄金,neg
贓官,neg
贓款,neg
贓物,neg
賒帳,neg
賒欠,neg
賒購,neg
賭博,neg
賭咒,neg
賭客,neg
賭徒,neg
賭掉,neg
賭棍,neg
賭氣,neg
賭注,neg
賭錢,neg
賭鬼,neg
賜教,neg
賠帳,neg
賠本,neg
賠錢,neg
賴帳,neg
賴賬,neg
贅疣,neg
贅瘤,neg
贅言,neg
贅詞,neg
贅述,neg
賽道,neg
赤字,neg
赤痢,neg
赤腳,neg
赤貧,neg
赧然,neg
赧顏,neg
走人,neg
走低,neg
走卒,neg
走嘴,neg
走失,neg
走開,neg
走散,neg
走火,neg
走狗,neg
走神,neg
走私,neg
走險,neg
趕走,neg
趕車,neg
起事,neg
起哄,neg
起意,neg
起泡,neg
起火,neg
起皺,neg
起誓,neg
起訴,neg
超出,neg
超員,neg
超支,neg
超生,neg
超載,neg
超過,neg
超速,neg
超重,neg
超量,neg
越境,neg
越氣,neg
越級,neg
越遠,neg
趨奉,neg
趨附,neg
趑趄,neg
趔趄,neg
趾頭,neg
趾甲,neg
跋扈,neg
跋涉,neg
跌交,neg
跌價,neg
跌份,neg
跌入,neg
跌穿,neg
跌落,neg
跌跤,neg
跑電,neg
跑轍,neg
跑道,neg
跑題,neg
跛子,neg
跛行,neg
跛足,neg
跟頭,neg
跟腳,neg
跩屁,neg
跪倒,neg
跪求,neg
路真,neg
跳梁,neg
跳樓,neg
跳水,neg
跳腳,neg
跳踉,neg
跳閘,neg
踐踏,neg
蹺蹊,neg
跺腳,neg
踉蹌,neg
躊躇,neg
踝骨,neg
踟躕,neg
踟躇,neg
踩踏,neg
蹤影,neg
蹀血,neg
蹂躪,neg
蹈襲,neg
蹉跌,neg
蹉跎,neg
蹣跚,neg
蹙額,neg
蹦跶,neg
蹦達,neg
蹩腳,neg
蹭蹬,neg
躥火,neg
躁動,neg
躁急,neg
身世,neg
身亡,neg
身分,neg
身故,neg
躲開,neg
躲懶,neg
躲藏,neg
躲避,neg
躺倒,neg
車禍,neg
車胎,neg
車道,neg
車門,neg
軋軋,neg
轉向,neg
轉嫁,neg
轉筋,neg
轉臉,neg
轉車,neg
轉道,neg
轉院,neg
輪奸,neg
輪軸,neg
軟弱,neg
軟磨,neg
軟禁,neg
轟擊,neg
轟動,neg
轟響,neg
轟炸,neg
轟鳴,neg
輕佻,neg
輕侮,neg
輕信,neg
輕忽,neg
輕慢,neg
輕敵,neg
輕浮,neg
輕狂,neg
輕率,neg
輕生,neg
輕看,neg
輕蔑,neg
輕薄,neg
輕視,neg
輕賤,neg
輕音,neg
輕飄,neg
較勁,neg
較壞,neg
較量,neg
輟學,neg
輻射,neg
輸光,neg
輸家,neg
輸液,neg
輸理,neg
輾轉,neg
辛苦,neg
辛辣,neg
辜負,neg
辭呈,neg
辭職,neg
辭退,neg
辣手,neg
辯稱,neg
辯解,neg
辯論,neg
辯難,neg
辯駁,neg
辮子,neg
辱命,neg
辱沒,neg
辱罵,neg
邊患,neg
邊緣,neg
邊音,neg
遷就,neg
遷怒,neg
迂儒,neg
迂回,neg
迂執,neg
迂拘,neg
迂拙,neg
迂氣,neg
迂緩,neg
迂腐,neg
迂見,neg
迂論,neg
迂遠,neg
迂闊,neg
過世,neg
過份,neg
過分,neg
過剩,neg
過多,neg
過失,neg
過頭,neg
過少,neg
過度,neg
過強,neg
過當,neg
過意,neg
過敏,neg
過早,neg
過時,neg
過梁,neg
過氣,neg
過激,neg
過火,neg
過熱,neg
過磅,neg
過秤,neg
過節,neg
過慮,neg
過速,neg
過道,neg
過量,neg
過錯,neg
過飽,neg
迎合,neg
運算,neg
近視,neg
返修,neg
還債,neg
還擊,neg
還嘴,neg
還手,neg
還款,neg
還賬,neg
還貸,neg
進關,neg
進攻,neg
進犯,neg
進讒,neg
進項,neg
遠去,neg
遠點,neg
遠離,neg
遠避,neg
違令,neg
違反,neg
違命,neg
違憲,neg
違建,neg
違心,neg
違悖,neg
違抗,neg
違拗,neg
違法,neg
違犯,neg
違禁,neg
違章,neg
違約,neg
違紀,neg
違背,neg
違規,neg
違誤,neg
連作,neg
連寫,neg
連帶,neg
連環,neg
連著,neg
連累,neg
連續,neg
連跌,neg
連部,neg
遲到,neg
遲滯,neg
遲疑,neg
遲緩,neg
遲訓,neg
遲誤,neg
遲鈍,neg
迫不,neg
迫使,neg
迫切,neg
迫害,neg
迫降,neg
迷亂,neg
迷住,neg
迷信,neg
迷戀,neg
迷惑,neg
迷糊,neg
迷茫,neg
迷誤,neg
迷路,neg
迷途,neg
迷霧,neg
迸裂,neg
跡象,neg
追擊,neg
追悔,neg
追捕,neg
追殺,neg
追究,neg
追討,neg
追訴,neg
追趕,neg
追蹤,neg
追逐,neg
追逼,neg
退保,neg
退黨,neg
退出,neg
退化,neg
退卻,neg
退回,neg
退場,neg
退坡,neg
退婚,neg
退學,neg
退役,neg
退意,neg
退掉,neg
退步,neg
退票,neg
退稿,neg
退縮,neg
退落,neg
退貨,neg
退還,neg
退避,neg
送喪,neg
送死,neg
送葬,neg
逃亡,neg
逃兵,neg
逃匿,neg
逃命,neg
逃奔,neg
逃學,neg
逃掉,neg
逃散,neg
逃犯,neg
逃生,neg
逃票,neg
逃稅,neg
逃竄,neg
逃荒,neg
逃走,neg
逃跑,neg
逃逸,neg
逃遁,neg
逃避,neg
逃難,neg
逆產,neg
逆向,neg
逆境,neg
逆子,neg
逆流,neg
逆著,neg
逆耳,neg
逆行,neg
選修,neg
選文,neg
選課,neg
選題,neg
遜位,neg
遜色,neg
逋欠,neg
逋逃,neg
透露,neg
透頂,neg
逐出,neg
逐句,neg
逐臭,neg
遞減,neg
遞回,neg
通俗,neg
通假,neg
通同,neg
通奸,neg
通敵,neg
通氣,neg
通牒,neg
通病,neg
通緝,neg
通論,neg
通身,neg
逛蕩,neg
逞凶,neg
逞威,neg
逞強,neg
逞性,neg
逞能,neg
造作,neg
造假,neg
造反,neg
造孽,neg
造次,neg
造淡,neg
造訪,neg
造謠,neg
逢迎,neg
逮捕,neg
逼人,neg
逼仄,neg
