text,label,id
國民黨真是的，你要真是不行就關門吧，也是奇怪了，百年大黨，蘇聯拉你你不行，內戰中美國拉你你不行，現在還賴上tg了。也是有意思。自己不行就是自己不行，炮黨到現在還是學不會撿到自己,0,2417
@YeJesse台灣人去美國有啥難的...,0,2418
中共不會簽貿易協定，習包子隻是在拖延。中共可以在國際市場上購買所需的豬肉，糧食和其他生活必需品！中共是不跟美國買，但中共可跟別的國家買！這樣做可以分化美歐同盟，分化北美，和南美國家！這對於中共來說是制霸天下，挑戰美國第一的先決手段！至於高科技產品，中共利用分化，和收買！在他國購買替代品！而這需要時間，這才是中共一直拖延戰術的根本原因。與此同時，中共對內重新建立政府採購體系，做好抗美備戰，統籌規劃，合理安排有限物資！備軍備戰。川普並非無能，也需要拖延時間調整供應鏈，維持對中共的壓力！可惜部分美國公司到現在還在幻想！最後隻會在美中爭奪中，灰飛煙滅。由於現實情況的背景，美中就共同演出了談判這出戲！從中共的決絕和果斷對美政策，台灣戰事不遠了！蔡英文總統的準備時間，越來越少，立法院扯皮，國民黨拖後腿！第五縱隊穿插滲透，台灣時間真的不多了！現在就看美國經濟戰成不成功，不成功就有可能會打。習包子好大喜功！自比毛澤東，他一定要歷史留名。隻能打台灣。,1,2419
美國議員們你們都下地獄吧自己國家的槍擊事件不管插手香港你算什麼,-1,2420
大多數台灣選民沒有智慧，他們選擇了通往戰爭的道路。好難過。我為我台灣朋友的家人感到難過，因為他們將要經歷戰爭。我以前曾在美國陸軍和空軍服役。相信我，戰爭是可怕的。,0,2421
颯颯不知天高地厚的，不知是誰呢蔡英文後面有190個民主大國撐著，不會怎樣！我反倒擔心的是中國14億烏龜，他們非常非常想見識「世界頂尖大國190國的核武器」，那就讓他們開開眼界！中國有4.2億的炮灰！============「英國、法國、美國、日本、澳大利亞、印度、歐盟民主武器190大國」一起來給中國升天的洗禮、升天的洗禮。我分析過中國北上深有1.2億人，可以殺得很爽的！尤其核彈、190個大國上億顆炸下去，瞬間陷入一片轟隆巨響、數萬裡的火海，其次，廣東人口最多，一億一千三百四十萬人，炸下去引動全中國的震撼………再來是山東省，人口1億4百萬人青島市939萬4800人河南人，人口9千4百八十萬人鄭州市1014萬人,1,2422
造訴劉女，美國是最民主的國家吧！美國是允許write-in的！所以不是反民主！,1,2423
@吳圓圓我回你的疑問吧，法定貨幣貶值是世界範圍的問題，因為通膨，房價是被隱藏的通膨指數，之前有算後來被拿掉了。房價變高租金就變高成本當然高物價就上漲都是因為無限制發行貨幣貨幣貶值導致，中美都有。通膨就是變相跟人民抽稅的一種。台灣處境就是美國川普說的，美國人工作被搶，知識產權被竊換成台灣全部適用，簡單證據中國專長跟台灣很像吧哈哈。這也是為何台商回流經濟會變好，工作變多薪水自然加多跳巢是確定的為了留住人才得加薪。你們兩人是不同問題,0,2424
@GlennZhang你挺蠢的！你自己說一說那個國家反共？不就是你的精神母國，美國人領導的陣營嗎？你是個吸毒者，反共成了你的精神支柱，你還有是非觀念嗎？世界這麼大，就一個美國陣營嗎？混賬東西！,-1,2425
胡說八道…鐵杆兄弟？日本就是美國養的吉娃娃…一天天瞎叫喚！,-1,2426
美國打伊朗我賭100萬不敢打、打個敘利亞都打不下來還打伊朗！,-1,2427
港學生應該去美國、英國去要求才合理。,0,2428
8964事件西方國家全部制裁中國，不出兩年美國為首的西方國家又乖乖的和中國和好，繼續做生意，何況現在的中國，制裁香港，最多讓香港成為中國一個普通城市，但更加鞏固中國的社會地位，也加速統一台灣的步伐,0,2429
已經傳到美國了.....是全地球....,0,2430
五國聯盟，美國，加拿大，英國，澳大利亞，等等=新西蘭,0,2431
BettyYoung我愛中國愛美國也愛台灣，過去10年去了9次，當然有發言權被中共統一前應該還會常去：）,0,2432
美國民主黨、美國共和黨#🇺🇸🦅🌎,0,2433
綠營的智庫人士都這麼蠢的嗎？說的話我一個美國人都聽不懂,0,2434
為何馬政府執政8年台灣經濟沒變好！因為國民黨眼中隻有政權與選票！1️⃣國民黨先把台灣經濟搞爛！2️⃣順勢推行兩岸經貿政策，將台灣經濟與中共100%聯結！執行中共經濟統戰策略！3️⃣紅色代理人，官二代，富二代，從中拿取利益！4️⃣中共就可利用經濟開放控制影響台灣的選舉！5️⃣國民黨利用中共經濟開放再次騙取選票！6️⃣進一步促進兩岸統一終級目標！7️⃣讓台灣主權經濟永遠走不出困境！🚫台灣人不要再被國民黨騙了馬政府執國民黨執政8年炒房✅讓基層勞工領22K✅油電雙漲物價飛漲📈！✅633政策跳票✅社會住宅選前說會蓋選後說各種理由不能蓋！大家不要上當！進中聯辦不敢反共也就不足為奇了！👎美國🇺🇸是台灣🇹🇼的朋友！👍國民黨把共產黨當朋友！👎,1,2435
@ZJerry都不知道她什麼腦殼。非要說韓國瑜去中聯辦，“傷害香港人民的感情”~怎麼著，跟美國爹學得，是個“官”就敢跳出來對香港指手畫腳。心真寬的話，順帶慰勞下敘利亞和非洲難民吧。,-1,2436
美國非常邪惡！最後大陸老百姓埋單，有種你曝光！😂、、科學上網V2ray/SSR翻牆機場梯子來了，敏感時期依然堅挺，支持安卓、IOS、MAC、WIN等設備，解鎖校園網、IOS移動4G等強大功能，超低14.9元/月100G流量，4K秒開，不限速，50+條線路任選，視動力加速器免費體驗網址：shidongli126點xyz,-1,2437
蔡英文命令國情局早就開始監視向心夫婦，為的就是大選時可以收買一個畫畫老師王立強去澳洲演戲，為了選舉，有什麼大驚小怪的？沒有間諜我可以制造嘛，而且我制造的間諜一定都聽我的，澳洲和美國也不會弄不清楚情況哈哈,0,2438
韓四靠，美國介入呆灣選舉，幫菜老處連任！韓四靠怎不出聲？喔，國防靠美爸？,-1,2439
RameshMadhavanFong他發動中美貿易戰就讓人刮目相看了，不然不會得到這麼多美國人民的支持,1,2440
簡單來說現在的戰爭和以前完全不一樣。。。。所以美國很猥瑣。。。。。,-1,2441
台灣學學土耳其不要像傻瓜一樣買美國的總統選就是不要選親美的,-1,2442
真的當美帝的看門狗，還得向主人買劣質狗糧。,-1,2443
現在就是澳洲跟美國在私底下用盡各種方法表態親綠，台灣人藍綠都有人在美國有置產，韓粉還天真以為韓國瑜會當選，明眼人都看得出來，吳敦義推的國民黨不分區名單，事實上就是在卡韓。,0,2444
大家記得嗎國民黨退將高喊解放軍國軍都是中國軍，現在是美國為我們的將領降半旗，中國媒體挖苦嘲笑熱烈慶祝！太可恨了！,1,2445
@靜靜的夜空笑死人沒打壓是誰極力阻攔台灣進入世界衛生組織？最近設立金雞獎又是為何？要講一大堆講的完嗎？沒打壓睜眼說瞎話嗎😏台灣關中共啥屁事？自我感覺良好😂😂就因為一個逃亡國民黨政權有執政過台灣就是你們的領土?台灣不屬那個政黨的台灣是台灣人民百姓說了算政黨隻是百姓選出來服務人民的要說台灣領土問題美國日本都比中共還有資格談這議題中共有啥鳥資格?笑死人整天在幻想意淫🤣🤣,1,2446
台灣選舉是你們自己的自由民主，為什麼要跟中共喊話？礙我們屁事兒？奇怪了，要是韓國瑜勝選了真想聽聽趙少康怎麼說，還天真的以為真打起來美國和日本會幫你們，哪兒來的自信？選完了還要吃香港的人血饅頭，澳門的繁榮怎麼不說？我服了，改姓黎了？？,0,2447
都害怕華夏復興啊，因為，如果成了，那就歷史性地証明中共的策略就對了，從台灣到香港一群大小鬼就都錯了。可是，怕什麼呢？讓他試試啊，如果不成，你們不就撿到槍了嗎？再去給美國人當狗，也當的理直氣壯啊。,-1,2448
“他把老美得罪了”呆灣嚇死了，哈哈哈！果然呆灣都是跪著走路的，哈哈哈！,-1,2449
愛主會買的，不用那麼悲觀，大陸政府會選擇性的打壓而已，現在打的是旅游觀光，難道你不知道很多景點的業者對陸客很有敵意嗎？youtub上面就有很多視頻啊。至於武力也不是不可能，隻要敢法理台獨，那必定會打，第一可以練兵，因為大國中就大陸幾十年來沒有打過戰了，第二可以對外展現武力，當美國不敢來插手台海問題，那麼也會很大的減輕南海諸島問題，第三可以展示武器裝備，賣到世界各處，第四就是最重要的一點，統一兩岸，不把問題丟給下一代,-1,2450
台灣手裡的牌越來越少，越來越弱，越往後談判越沒得談，和平解決的話政治人物還可以拿著台灣換點權利，武統的話你們要麼去美國當狗，要麼就安心做個中國公民好了，保持一顆平常心。,-1,2451
施明德曾說過：「如果蔡英文當選總統，我會毛骨悚然。當國民黨被抓到貪汙，頭永遠是低低的；當民進黨被抓到貪汙，則是高舉雙手大喊司法不公。」其實施明德早已揭示了蔡英文及民進黨的性格特質：一個活在自我的理想世界裡，以「務虛」為本質，卻毫無羞恥心的政黨。如果回到「務實面」來看台灣的未來，現在檯面上的統獨議題其實是假議題，打打嘴砲、騙騙選票用的，對台灣卻沒有任何一點助益。就像一個無法獨立生存的叛逆少年，口頭上不斷宣稱自己是獨立的個體，卻始終無法脫離對父母的依賴、經不起社會環境的挑戰。中華民國如果想要在世界上佔有一席之地，唯一的途徑就是不計任何手段與代價，在經濟上、軍事上甚至是文化上強勢起來。唯有自己先強壯起來了，才有資格談尊嚴的問題。美國把台灣當作旗子來抵,-1,2452
如果武力統一台灣就宣布在東沙島擺雷台。中國人民就是因為相信香港才有一國兩制！這是中西文化的文明沖突。大陸同胞來香港是買大陸產品嗎？還是買外國產品吧，所以一定要外資在報紙發聲明支持或反對。選舉有不同的制度，美國是選舉人制。香港選舉應該把選舉提名權與選舉投票權分開，由小圈子選舉出特首提名官員執政2年試用期後由選民一人一票普選特首。百分之五十一贊同的被提名人就是人民受權的！香港是中國政治改革的試驗田！人民受權就是普世價值！！！！！一黨執政或是多黨輪流執政都不是普世價值。在立法局選舉之前3至6個月前香港暴亂分子和香港四人幫一定會再次暴亂！！13億中國人民要求中國政府收回給香港十大權力！①東江水隻優惠中國香港人，每個有回鄉証中國香港人每月有20元優惠券一家4人一年有960元。②收回地租管理權在香港成成立慈善基金，對有回鄉証香港家庭每年補助1O00元節日費，有生活困難每月補助1千元。③關閉美國駐香港領事館讓他搬到澳門或珠海。④香港解放軍在星期六日用個人名義到香港大中小學義務軍訓。⑤在深圳珠海設香港工業區由香港政府管理解決中國香港人的工作居住生活的問題。⑥請愛香港的外國人清路障和垃圾。。。如果武力統一台灣就宣布在東沙島擺擂台。,0,2453
